gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,coordinator,0.843307384341637,0,0.7300332056612213,"Betweenness top 22.1%, PageRank top 24.0%; межкластерных связей 3, близость к seed 0.68. Паттерны: циклов 1."
100000003241965100,terminal,0.6401290035587188,8,0.3584760731694189,"Получено 15.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003242289100,distributor,0.9261042864312438,16,0.7677056056152681,"Отправляет 23 получателям (top 1.0%), 26 переводов на 2.38 млн KZT; выраженный fan-out. Паттерны: циклов 104, повторных маршрутов 1, дроблений 2."
100000003242795100,terminal,0.7701868327402135,4,0.42983883439875825,"Получено 111.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003246024100,coordinator,0.7566859430604982,0,0.5993147583658927,"Betweenness top 1.2%, PageRank top 33.4%; межкластерных связей 1, близость к seed 0.36."
100000003247600100,coordinator,0.4654030249110321,2,0.4160087142582338,"Betweenness top 63.3%, PageRank top 6.6%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003249054100,coordinator,0.8163500889679716,2,0.6410755258460539,"Betweenness top 11.0%, PageRank top 26.9%; межкластерных связей 5, близость к seed 0.36. Паттерны: дроблений 1."
100000003252446100,consolidator,0.5376023131672597,10,0.3973510468731999,"Получает от 1 отправителей (top 59.0%), вход 108.6 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003254277100,transit,0.9568207338772675,0,0.5811996609399246,"Получено 49.2 тыс., отправлено 45.0 тыс. KZT; совпадение потоков 91%, быстрое перенаправление 100%."
100000003254723100,terminal,0.8115346975088967,2,0.5292985622621744,"Получено 269.9 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000003265158100,transit,0.9777962938089368,11,0.7345124068440254,"Получено 146.1 тыс., отправлено 154.2 тыс. KZT; совпадение потоков 95%, быстрое перенаправление 100%."
100000003265658100,peripheral,0.6317148576512455,73,0.3180261249614364,"Периферийный узел: входящих/исходящих связей 0/0, оборот 0 KZT; сильной структурной роли нет."
100000003270419100,terminal,0.7831983985765124,13,0.4745591975366284,"Получено 150.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003271151100,terminal,0.7752179715302491,3,0.4506670518773271,"Получено 127.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003275398100,distributor,0.7000430011862396,24,0.5100356971246429,"Отправляет 1 получателям (top 23.8%), 1 переводов на 20.0 тыс. KZT; выраженный fan-out."
100000003278020100,terminal,0.7946485765124555,0,0.4756911272594547,"Получено 190.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003284932100,terminal,0.7422553380782918,2,0.509654686544079,"Получено 69.9 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003286537100,terminal,0.8650711743772243,7,0.4674854973024486,"Получено 153.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003289281100,coordinator,0.4562526690391459,0,0.3986515319507846,"Betweenness top 63.3%, PageRank top 12.0%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003289405100,terminal,0.8214813167259786,2,0.49711501324891,"Получено 355.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003292191100,terminal,0.7704181494661921,17,0.4164349568999935,"Получено 112.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003292979100,terminal,0.7199332740213523,2,0.44666134129808505,"Получено 49.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003293377100,terminal,0.7236343416370107,4,0.40721673549884885,"Получено 50.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003299365100,transit,0.9935542704626334,2,0.6996504174962203,"Получено 200.0 тыс., отправлено 200.0 тыс. KZT; совпадение потоков 100%, быстрое перенаправление 100%. Паттерны: циклов 1."
100000003321423100,terminal,0.7636521352313167,33,0.4324128875276563,"Получено 100.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003321895100,coordinator,0.7158785587188612,62,0.5137397211073603,"Betweenness top 11.0%, PageRank top 51.9%; межкластерных связей 1, близость к seed 0.32."
100000003336565100,terminal,0.6469528469750889,1,0.3802194367613406,"Получено 16.6 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003338583100,terminal,0.6662677935943061,24,0.3669720197495292,"Получено 21.8 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003345947100,consolidator,0.4588745551601423,3,0.38264687346413323,"Получает от 1 отправителей (top 59.0%), вход 79.5 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003349739100,peripheral,0.6317148576512455,74,0.3180261249614364,"Периферийный узел: входящих/исходящих связей 0/0, оборот 0 KZT; сильной структурной роли нет."
100000003360542100,distributor,0.785574584816133,9,0.6888375887943363,"Отправляет 2 получателям (top 13.6%), 5 переводов на 51.8 тыс. KZT; выраженный fan-out. Паттерны: циклов 3, повторных маршрутов 1."
100000003366154100,distributor,0.8560920818505339,2,0.6808343501999087,"Отправляет 3 получателям (top 8.9%), 3 переводов на 289.2 тыс. KZT; выраженный fan-out."
100000003366471100,coordinator,0.7550400355871887,3,0.6071779001345021,"Betweenness top 19.0%, PageRank top 35.2%; межкластерных связей 1, близость к seed 0.32."
100000003370425100,coordinator,0.45920195729537366,13,0.3903877503575101,"Betweenness top 63.3%, PageRank top 10.2%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003377795100,terminal,0.6108096085409253,6,0.4257556173936444,"Получено 7.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003390036100,coordinator,0.719844306049822,9,0.6301638247747032,"Betweenness top 7.5%, PageRank top 3.2%; межкластерных связей 0, близость к seed 0.36. Паттерны: циклов 2."
100000003404627100,terminal,0.9448354092526691,10,0.607922419232421,"Получено 877.7 тыс. KZT от 4 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: синхронных дней 1."
100000003406094100,distributor,0.8128514234875446,5,0.6375197809701851,"Отправляет 3 получателям (top 8.9%), 3 переводов на 47.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000003447411100,consolidator,0.6108407473309608,3,0.4172034258350095,"Получает от 1 отправителей (top 59.0%), вход 302.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003448713100,consolidator,0.6065969750889679,3,0.4141066527273823,"Получает от 1 отправителей (top 59.0%), вход 266.8 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003449074100,terminal,0.6222019572953736,0,0.4433061854199242,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003457710100,transit,0.7685669044595707,4,0.5716339693459135,"Получено 326.6 тыс., отправлено 1.31 млн KZT; совпадение потоков 25%, быстрое перенаправление 100%."
100000003470579100,consolidator,0.5247019572953736,26,0.4020381909352549,"Получает от 1 отправителей (top 59.0%), вход 357.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003476560100,terminal,0.7236343416370107,2,0.4985015979229318,"Получено 50.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003481025100,coordinator,0.4432455516014235,0,0.37680435608274576,"Betweenness top 63.3%, PageRank top 19.6%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003484058100,distributor,0.6105560498220641,14,0.49396120580931524,"Отправляет 1 получателям (top 23.8%), 1 переводов на 6.0 тыс. KZT; выраженный fan-out."
100000003486846100,coordinator,0.443396797153025,5,0.39336617220256903,"Betweenness top 63.3%, PageRank top 19.5%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003486970100,terminal,0.7831983985765124,4,0.4381661448597679,"Получено 150.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003497735100,terminal,0.7744661921708185,18,0.446688962529291,"Получено 125.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003500764100,coordinator,0.44226245551601423,16,0.35926966150685896,"Betweenness top 63.3%, PageRank top 20.2%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003509750100,transit,0.9127362745632255,6,0.6730444972422872,"Получено 82.3 тыс., отправлено 78.4 тыс. KZT; совпадение потоков 95%, быстрое перенаправление 60%. Паттерны: циклов 2."
100000003528285100,coordinator,0.8627357651245551,2,0.7180116412126127,"Betweenness top 6.5%, PageRank top 29.0%; межкластерных связей 4, близость к seed 0.56."
100000003557488100,distributor,0.7890191281138791,31,0.6602577660097521,"Отправляет 2 получателям (top 13.6%), 4 переводов на 138.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1, повторных маршрутов 1."
100000003561031100,distributor,0.6095774021352314,3,0.46010105244225685,"Отправляет 1 получателям (top 23.8%), 1 переводов на 5.0 тыс. KZT; выраженный fan-out."
100000003567087100,terminal,0.7376290035587189,1,0.4744812793259578,"Получено 62.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003568904100,coordinator,0.4436992882562278,13,0.3916530191850566,"Betweenness top 63.3%, PageRank top 19.4%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003574895100,transit,0.8710485496388347,0,0.5549998454829184,"Получено 28.0 тыс., отправлено 20.0 тыс. KZT; совпадение потоков 72%, быстрое перенаправление 100%."
100000003581109100,terminal,0.7106806049822064,0,0.4188588868308666,"Получено 42.8 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003582677100,distributor,0.8477646797153024,2,0.687254094043533,"Отправляет 4 получателям (top 6.5%), 5 переводов на 56.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 31, дроблений 1."
100000003589877100,distributor,0.8848976868327403,10,0.7151569887456924,"Отправляет 6 получателям (top 4.3%), 6 переводов на 416.1 тыс. KZT; выраженный fan-out."
100000003594472100,terminal,0.6599644128113878,31,0.37226694661981186,"Получено 20.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003603979100,terminal,0.7878825622775799,24,0.5022945716798028,"Получено 165.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000003610172100,terminal,0.7431227758007117,4,0.4158530422117022,"Получено 70.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003616818100,distributor,0.8156472419928825,24,0.7174256315653693,"Отправляет 3 получателям (top 8.9%), 8 переводов на 240.1 тыс. KZT; выраженный fan-out. Паттерны: циклов 14, повторных маршрутов 1, дроблений 1."
100000003617552100,terminal,0.6769661921708184,29,0.41442937673240166,"Получено 25.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003622955100,coordinator,0.4713016014234876,9,0.389673376652923,"Betweenness top 63.3%, PageRank top 3.1%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003626268100,coordinator,0.4430943060498221,3,0.3569669641152826,"Betweenness top 63.3%, PageRank top 19.7%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003631015100,consolidator,0.5282517793594306,40,0.3715077137107386,"Получает от 1 отправителей (top 59.0%), вход 266.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003632533100,coordinator,0.43069217081850536,4,0.3546519040863437,"Betweenness top 63.3%, PageRank top 27.0%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003635170100,transit,0.9611644863714983,33,0.7968578802716773,"Получено 268.5 тыс., отправлено 253.5 тыс. KZT; совпадение потоков 94%, быстрое перенаправление 80%. Паттерны: циклов 2, повторных маршрутов 1, дроблений 1."
100000003635660100,terminal,0.6550489323843416,0,0.40364778917583233,"Получено 19.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003636627100,distributor,0.7016859430604983,6,0.5909704717848913,"Отправляет 1 получателям (top 23.8%), 1 переводов на 10.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1, повторных маршрутов 1."
100000003646145100,coordinator,0.4597313167259787,32,0.3391178088221772,"Betweenness top 63.3%, PageRank top 9.9%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003647799100,terminal,0.7636521352313167,4,0.42643286880872805,"Получено 100.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003650146100,terminal,0.6372375444839857,5,0.40603682949494385,"Получено 14.4 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003664994100,consolidator,0.5766325622775801,41,0.39384008922692193,"Получает от 1 отправителей (top 59.0%), вход 338.3 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003671721100,terminal,0.6005160142348754,8,0.38443025466408076,"Получено 5.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003677936100,distributor,0.6278380782918149,6,0.5393306845238405,"Отправляет 1 получателям (top 23.8%), 2 переводов на 13.0 тыс. KZT; выраженный fan-out."
100000003684369100,transit,0.9836120996441282,2,0.9714642255188362,"Seed с неполным входящим потоком; отправлено 8.59 млн KZT 62 получателям, быстрое перенаправление 99%. Паттерны: циклов 1, повторных маршрутов 3, цепочек A→B→C 1, дроблений 7, синхронных дней 9."
100000003692843100,consolidator,0.5176868327402135,62,0.375837257366083,"Получает от 1 отправителей (top 59.0%), вход 510.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003696422100,consolidator,0.49569839857651243,31,0.3893569647626587,"Получает от 1 отправителей (top 59.0%), вход 118.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003701161100,coordinator,0.8920462633451958,22,0.8020745726838426,"Betweenness top 4.2%, PageRank top 2.4%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 4, повторных маршрутов 2."
100000003711830100,terminal,0.7236343416370107,3,0.42032485602600855,"Получено 50.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003713616100,terminal,0.6445240213523131,5,0.45098134673547696,"Получено 15.9 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003718221100,transit,0.8972335792644754,22,0.6754884171391751,"Получено 350.0 тыс., отправлено 423.5 тыс. KZT; совпадение потоков 83%, быстрое перенаправление 71%. Паттерны: циклов 4."
100000003718715100,consolidator,0.5248532028469751,13,0.4338029775865185,"Получает от 1 отправителей (top 59.0%), вход 915.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003724440100,terminal,0.8039457295373665,2,0.5060487644621097,"Получено 50.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003736419100,transit,0.7481036266858094,0,0.5376327310845918,"Получено 23.3 тыс., отправлено 10.0 тыс. KZT; совпадение потоков 43%, быстрое перенаправление 100%."
100000003739818100,terminal,0.7339279359430605,2,0.5041279207560339,"Получено 57.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003741418100,coordinator,0.8685275800711744,4,0.6620684456657477,"Betweenness top 9.8%, PageRank top 10.5%; межкластерных связей 7, близость к seed 0.36. Паттерны: циклов 1."
100000003747133100,transit,0.9024620270462634,46,0.6375077178346374,"Получено 237.1 тыс., отправлено 250.0 тыс. KZT; совпадение потоков 95%, быстрое перенаправление 50%."
100000003760160100,terminal,0.7670062277580071,4,0.42836832812702363,"Получено 104.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003770083100,peripheral,0.6317148576512455,75,0.3180261249614364,"Периферийный узел: входящих/исходящих связей 0/0, оборот 0 KZT; сильной структурной роли нет."
100000003781406100,terminal,0.7136298932384341,11,0.4387831550876089,"Получено 45.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003782913100,consolidator,0.551832740213523,14,0.37890221102716654,"Получает от 1 отправителей (top 59.0%), вход 200.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003786516100,consolidator,0.4496085409252669,0,0.35228830626068175,"Получает от 1 отправителей (top 59.0%), вход 5.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003792647100,coordinator,0.4266841637010676,4,0.35101160159524036,"Betweenness top 63.3%, PageRank top 29.4%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003795588100,terminal,0.8258185053380783,0,0.49052601028999543,"Получено 400.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003796063100,distributor,0.9457173042704627,4,0.8170694284311485,"Отправляет 15 получателям (top 1.8%), 23 переводов на 959.1 тыс. KZT; выраженный fan-out. Паттерны: циклов 104, цепочек A→B→C 1, дроблений 2."
100000003798151100,terminal,0.8208451957295374,5,0.536024918468246,"Получено 350.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000003809101100,coordinator,0.8357384341637011,9,0.7228517655792965,"Betweenness top 5.6%, PageRank top 34.9%; межкластерных связей 2, близость к seed 0.68. Паттерны: циклов 1."
100000003814002100,terminal,0.6905560498220641,4,0.3938764610850903,"Получено 30.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003819173100,consolidator,0.5861788256227758,3,0.39699022731620587,"Получает от 1 отправителей (top 59.0%), вход 143.8 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000003823811100,distributor,0.8444813908659551,20,0.6618879502762955,"Отправляет 3 получателям (top 8.9%), 3 переводов на 66.1 тыс. KZT; выраженный fan-out."
100000003824464100,terminal,0.798291814946619,22,0.4503760398557552,"Получено 200.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003831201100,terminal,0.7086565836298931,0,0.44648069374279337,"Получено 40.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003831324100,terminal,0.8961254448398576,6,0.5832420625954057,"Получено 300.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003832231100,terminal,0.7000400355871886,2,0.4851070125287584,"Получено 35.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003834495100,consolidator,0.7307593543248645,0,0.6127855127463326,"Получает от 3 отправителей (top 6.4%), вход 602.4 тыс. KZT; наблюдаемый остаток 97%."
100000003835149100,distributor,0.8464190391459074,23,0.6952961342057574,"Отправляет 2 получателям (top 13.6%), 13 переводов на 4.60 млн KZT; выраженный fan-out. Паттерны: цепочек A→B→C 1."
100000003838587100,coordinator,0.4520177935943061,14,0.3583645746897615,"Betweenness top 63.3%, PageRank top 14.5%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003843844100,distributor,0.6292838078291815,13,0.49476744001325323,"Отправляет 1 получателям (top 23.8%), 1 переводов на 238.0 тыс. KZT; выраженный fan-out."
100000003854444100,distributor,0.9270376631079478,18,0.7260130990243446,"Отправляет 14 получателям (top 2.0%), 14 переводов на 2.32 млн KZT; выраженный fan-out. Паттерны: повторных маршрутов 1."
100000003865939100,terminal,0.7509297153024911,69,0.4683596222117349,"Получено 81.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003873332100,distributor,0.8723652135231317,18,0.6775927291583951,"Отправляет 4 получателям (top 6.5%), 8 переводов на 286.0 тыс. KZT; выраженный fan-out. Паттерны: повторных маршрутов 1."
100000003877908100,terminal,0.7072108540925267,2,0.48952292045444756,"Получено 40.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003880331100,distributor,0.949416213104459,3,0.7817765536111074,"Отправляет 16 получателям (top 1.6%), 31 переводов на 3.90 млн KZT; выраженный fan-out. Паттерны: циклов 21, повторных маршрутов 1, дроблений 3."
100000003886323100,coordinator,0.7367393238434164,5,0.6955996151641737,"Betweenness top 19.0%, PageRank top 2.0%; межкластерных связей 0, близость к seed 0.68. Паттерны: циклов 1, повторных маршрутов 1."
100000003888197100,terminal,0.7520862989323843,4,0.42035057039053125,"Получено 83.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003888271100,distributor,0.7962277580071175,43,0.5812263089537081,"Отправляет 2 получателям (top 13.6%), 3 переводов на 25.6 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000003888527100,terminal,0.6905560498220641,41,0.39616147535907253,"Получено 30.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003896956100,transit,0.7290915381573745,5,0.5168442056332604,"Получено 10.0 тыс., отправлено 27.0 тыс. KZT; совпадение потоков 37%, быстрое перенаправление 50%."
100000003899325100,terminal,0.7258318505338078,3,0.4153684794242468,"Получено 50.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003899899100,coordinator,0.6731828291814946,5,0.6306305977621319,"Betweenness top 17.0%, PageRank top 9.9%; межкластерных связей 0, близость к seed 0.32. Паттерны: повторных маршрутов 1."
100000003900547100,terminal,0.671935053380783,5,0.4620455816109218,"Получено 23.7 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003904497100,coordinator,0.41004715302491107,7,0.35563208964811277,"Betweenness top 63.3%, PageRank top 39.1%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003917461100,distributor,0.793454181494662,11,0.5935703691276808,"Отправляет 2 получателям (top 13.6%), 5 переводов на 140.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000003920950100,terminal,0.8181272241992882,6,0.4950565100146866,"Получено 323.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003922499100,terminal,0.7236343416370107,11,0.4410457134206245,"Получено 50.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003923946100,distributor,0.8816445729537367,6,0.7375357253836706,"Отправляет 4 получателям (top 6.5%), 4 переводов на 675.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000003927792100,terminal,0.6339991103202847,15,0.38796681073967554,"Получено 13.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003934614100,transit,0.8388627799874397,34,0.5463877569798988,"Получено 17.0 тыс., отправлено 11.5 тыс. KZT; совпадение потоков 68%, быстрое перенаправление 50%. Паттерны: циклов 4."
100000003942602100,transit,0.9935542704626334,1,0.6378504672580987,"Получено 30.0 тыс., отправлено 30.0 тыс. KZT; совпадение потоков 100%, быстрое перенаправление 100%. Паттерны: циклов 1."
100000003943247100,terminal,0.7072108540925267,0,0.4173315753550132,"Получено 40.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003943483100,terminal,0.6222019572953736,11,0.3887937318612586,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003946524100,transit,0.7516027013073221,2,0.6731580522347871,"Получено 133.8 тыс., отправлено 144.8 тыс. KZT; совпадение потоков 92%, быстрое перенаправление 0%. Паттерны: циклов 1."
100000003950749100,coordinator,0.42540747330960854,5,0.37176261348370787,"Betweenness top 63.3%, PageRank top 31.8%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000003951827100,distributor,0.7830004448398578,0,0.5298373397522637,"Отправляет 2 получателям (top 13.6%), 2 переводов на 17.0 тыс. KZT; выраженный fan-out."
100000003962994100,terminal,0.6222019572953736,38,0.35968109643796525,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003964910100,terminal,0.9257918149466192,16,0.5053067261169342,"Получено 1.00 млн KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003968044100,distributor,0.8457740213523132,3,0.6239358679395524,"Отправляет 3 получателям (top 8.9%), 4 переводов на 311.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 43."
100000003970394100,terminal,0.7531272241992882,11,0.48551036663288455,"Получено 85.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003971049100,terminal,0.7330026690391459,0,0.43520947892558215,"Получено 55.9 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003975102100,transit,0.9649421708185053,5,0.7477083450382161,"Seed с неполным входящим потоком; отправлено 88.5 тыс. KZT 2 получателям, быстрое перенаправление 100%."
100000003977183100,transit,0.9790435943060498,6,0.7894842604056641,"Seed с неполным входящим потоком; отправлено 766.0 тыс. KZT 4 получателям, быстрое перенаправление 100%. Паттерны: циклов 1."
100000003980083100,terminal,0.6905560498220641,68,0.445030191129517,"Получено 30.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003985389100,consolidator,0.5286254448398576,3,0.44725676574075146,"Получает от 1 отправителей (top 59.0%), вход 422.7 тыс. KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000003986141100,terminal,0.604506227758007,16,0.35111247182414485,"Получено 5.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000003988112100,transit,0.8626847052452422,20,0.6439827339100306,"Получено 92.0 тыс., отправлено 64.0 тыс. KZT; совпадение потоков 70%, быстрое перенаправление 100%. Паттерны: циклов 1, повторных маршрутов 1."
100000003989033100,consolidator,0.5096396797153024,9,0.46088544912575163,"Получает от 1 отправителей (top 59.0%), вход 373.4 тыс. KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000003996562100,terminal,0.6124866548042703,0,0.3984401379302807,"Получено 7.7 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000004004621100,terminal,0.8419483985765125,13,0.5670075218202691,"Получено 75.4 тыс. KZT от 3 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000004005964100,transit,0.8193042295682644,24,0.6765925817028117,"Получено 97.9 тыс., отправлено 72.0 тыс. KZT; совпадение потоков 74%, быстрое перенаправление 60%. Паттерны: циклов 16."
100000004006327100,consolidator,0.5046752669039146,10,0.4278358958681022,"Получает от 1 отправителей (top 59.0%), вход 300.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000004007116100,transit,0.9321559905100831,24,0.8115681609496957,"Seed с неполным входящим потоком; отправлено 148.0 тыс. KZT 4 получателям, быстрое перенаправление 67%. Паттерны: циклов 16, повторных маршрутов 2."
